"annee";"profession_sante";"Num_dep";"hono_sans_depassement_moyens";"depassements_moyens"
"2013";"Infirmiers";"89";"87052";"9"
"2013";"Infirmiers";"27";"82947";"20"
"2013";"Infirmiers";"50";"97024";"13"
"2013";"Infirmiers";"72";"88686";"16"
"2013";"Infirmiers";"17";"86476";"11"
"2013";"Infirmiers";"23";"80255";"7"
"2013";"Infirmiers";"47";"86039";"7"
"2013";"Infirmiers";"79";"70694";"13"
"2013";"Infirmiers";"66";"84123";"4"
"2013";"Infirmiers";"82";"76775";"5"
"2013";"Infirmiers";"15";"85749";"5"
"2013";"Infirmiers";"43";"79148";"9"
"2013";"Infirmiers";"63";"84809";"10"
"2013";"Infirmiers";"69";"79231";"4"
"2013";"Infirmiers";"06";"93565";"4"
"2013";"Infirmiers";"83";"91024";"13"
"2013";"Infirmiers";"2A";"99400";"4"
"2013";"Masseurs-kinésithérapeutes";"77";"86010";"1754"
"2013";"Masseurs-kinésithérapeutes";"91";"79521";"1347"
"2013";"Masseurs-kinésithérapeutes";"93";"95907";"1241"
"2013";"Masseurs-kinésithérapeutes";"28";"95823";"260"
"2013";"Masseurs-kinésithérapeutes";"71";"92004";"492"
"2013";"Masseurs-kinésithérapeutes";"89";"91829";"224"
"2013";"Masseurs-kinésithérapeutes";"14";"84591";"473"
"2013";"Masseurs-kinésithérapeutes";"27";"87698";"344"
"2013";"Masseurs-kinésithérapeutes";"61";"84620";"315"
"2013";"Masseurs-kinésithérapeutes";"02";"99970";"22"
"2013";"Masseurs-kinésithérapeutes";"10";"89533";"104"
"2013";"Masseurs-kinésithérapeutes";"51";"86419";"496"
"2013";"Masseurs-kinésithérapeutes";"55";"87752";"179"
"2013";"Masseurs-kinésithérapeutes";"53";"86951";"73"
"2013";"Masseurs-kinésithérapeutes";"16";"83785";"119"
"2013";"Masseurs-kinésithérapeutes";"17";"79126";"140"
"2013";"Masseurs-kinésithérapeutes";"24";"83462";"44"
"2013";"Masseurs-kinésithérapeutes";"79";"83818";"44"
"2013";"Masseurs-kinésithérapeutes";"09";"86850";"1"
"2013";"Masseurs-kinésithérapeutes";"66";"81191";"23"
"2013";"Masseurs-kinésithérapeutes";"01";"78075";"109"
"2013";"Masseurs-kinésithérapeutes";"07";"86001";"83"
"2013";"Masseurs-kinésithérapeutes";"15";"90309";"18"
"2013";"Masseurs-kinésithérapeutes";"26";"72174";"76"
"2013";"Masseurs-kinésithérapeutes";"04";"75405";"128"
"2013";"Masseurs-kinésithérapeutes";"05";"58080";"92"
"2013";"Masseurs-kinésithérapeutes";"06";"90285";"448"
"2013";"Masseurs-kinésithérapeutes";"2A";"103495";"13"
"2013";"Masseurs-kinésithérapeutes";"2B";"104992";"92"
"2013";"Médecins généralistes (hors médecins à expertise particulière - MEP)";"971";"161437";"1753"
"2013";"Médecins généralistes (hors médecins à expertise particulière - MEP)";"75";"107751";"18341"
"2013";"Médecins généralistes (hors médecins à expertise particulière - MEP)";"94";"139030";"7303"
"2013";"Médecins généralistes (hors médecins à expertise particulière - MEP)";"45";"152689";"3146"
"2013";"Médecins généralistes (hors médecins à expertise particulière - MEP)";"39";"151014";"1204"
"2013";"Médecins généralistes (hors médecins à expertise particulière - MEP)";"58";"177013";"185"
"2013";"Médecins généralistes (hors médecins à expertise particulière - MEP)";"71";"145507";"895"
"2013";"Médecins généralistes (hors médecins à expertise particulière - MEP)";"27";"164319";"1688"
"2013";"Médecins généralistes (hors médecins à expertise particulière - MEP)";"61";"154913";"189"
"2013";"Médecins généralistes (hors médecins à expertise particulière - MEP)";"80";"170333";"561"
"2013";"Médecins généralistes (hors médecins à expertise particulière - MEP)";"54";"150641";"356"
"2013";"Médecins généralistes (hors médecins à expertise particulière - MEP)";"57";"164790";"1305"
"2013";"Médecins généralistes (hors médecins à expertise particulière - MEP)";"44";"138764";"907"
"2013";"Médecins généralistes (hors médecins à expertise particulière - MEP)";"49";"138390";"336"
"2013";"Médecins généralistes (hors médecins à expertise particulière - MEP)";"72";"162310";"570"
"2013";"Médecins généralistes (hors médecins à expertise particulière - MEP)";"22";"154958";"408"
"2013";"Médecins généralistes (hors médecins à expertise particulière - MEP)";"29";"140711";"437"
"2013";"Médecins généralistes (hors médecins à expertise particulière - MEP)";"79";"166424";"371"
"2013";"Médecins généralistes (hors médecins à expertise particulière - MEP)";"86";"145737";"559"
"2013";"Médecins généralistes (hors médecins à expertise particulière - MEP)";"32";"151742";"327"
"2013";"Médecins généralistes (hors médecins à expertise particulière - MEP)";"48";"156923";"902"
"2013";"Médecins généralistes (hors médecins à expertise particulière - MEP)";"65";"142651";"260"
"2013";"Médecins généralistes (hors médecins à expertise particulière - MEP)";"82";"169553";"2368"
"2013";"Médecins généralistes (hors médecins à expertise particulière - MEP)";"01";"142085";"971"
"2013";"Médecins généralistes (hors médecins à expertise particulière - MEP)";"38";"129912";"3460"
"2013";"Médecins généralistes (hors médecins à expertise particulière - MEP)";"42";"134662";"849"
"2013";"Médecins généralistes (hors médecins à expertise particulière - MEP)";"63";"140977";"752"
"2013";"Médecins généralistes (hors médecins à expertise particulière - MEP)";"73";"121490";"4480"
"2013";"Médecins généralistes (hors médecins à expertise particulière - MEP)";"2A";"144024";"663"
"2013";"Médecins généralistes à expertise particulière (MEP)";"78";"115477";"29690"
"2013";"Médecins généralistes à expertise particulière (MEP)";"92";"110065";"31726"
"2013";"Médecins généralistes à expertise particulière (MEP)";"93";"158267";"19211"
"2013";"Médecins généralistes à expertise particulière (MEP)";"18";"NS";"NS"
"2013";"Médecins généralistes à expertise particulière (MEP)";"39";"118959";"19278"
"2013";"Médecins généralistes à expertise particulière (MEP)";"58";"154500";"10715"
"2013";"Médecins généralistes à expertise particulière (MEP)";"70";"168511";"4506"
"2013";"Médecins généralistes à expertise particulière (MEP)";"89";"163040";"11967"
"2013";"Médecins généralistes à expertise particulière (MEP)";"50";"132140";"15024"
"2013";"Médecins généralistes à expertise particulière (MEP)";"61";"178282";"6474"
"2013";"Médecins généralistes à expertise particulière (MEP)";"76";"150545";"10148"
"2013";"Médecins généralistes à expertise particulière (MEP)";"02";"160805";"17832"
"2013";"Médecins généralistes à expertise particulière (MEP)";"60";"137331";"36066"
"2013";"Médecins généralistes à expertise particulière (MEP)";"62";"143963";"16664"
"2013";"Médecins généralistes à expertise particulière (MEP)";"10";"140226";"19164"
"2013";"Médecins généralistes à expertise particulière (MEP)";"55";"163063";"3478"
"2013";"Médecins généralistes à expertise particulière (MEP)";"68";"156363";"15756"
"2013";"Médecins généralistes à expertise particulière (MEP)";"88";"112089";"22384"
"2013";"Médecins généralistes à expertise particulière (MEP)";"35";"132052";"10518"
"2013";"Médecins généralistes à expertise particulière (MEP)";"64";"100381";"12978"
"2013";"Médecins généralistes à expertise particulière (MEP)";"79";"144042";"3085"
"2013";"Médecins généralistes à expertise particulière (MEP)";"86";"123264";"14346"
"2013";"Médecins généralistes à expertise particulière (MEP)";"46";"140289";"960"
"2013";"Médecins généralistes à expertise particulière (MEP)";"07";"136590";"7595"
"2013";"Médecins généralistes à expertise particulière (MEP)";"26";"139915";"23431"
"2013";"Médecins généralistes à expertise particulière (MEP)";"42";"125058";"15066"
"2013";"Médecins généralistes à expertise particulière (MEP)";"74";"127335";"17326"
"2013";"Médecins nucléaires";"971";"0";"0"
"2013";"Médecins nucléaires";"75";"NS";"NS"
"2013";"Médecins nucléaires";"95";"585764";"64"
"2013";"Médecins nucléaires";"28";"NS";"NS"
"2013";"Médecins nucléaires";"39";"0";"0"
"2013";"Médecins nucléaires";"71";"NS";"NS"
"2013";"Médecins nucléaires";"90";"0";"0"
"2013";"Médecins nucléaires";"27";"NS";"NS"
"2013";"Médecins nucléaires";"76";"NS";"NS"
"2013";"Médecins nucléaires";"02";"NS";"NS"
"2013";"Médecins nucléaires";"59";"655606";"38"
"2013";"Médecins nucléaires";"08";"0";"0"
"2013";"Médecins nucléaires";"10";"0";"0"
"2013";"Médecins nucléaires";"57";"0";"0"
"2013";"Médecins nucléaires";"49";"0";"0"
"2013";"Médecins nucléaires";"72";"NS";"NS"
"2013";"Médecins nucléaires";"29";"NS";"NS"
"2013";"Médecins nucléaires";"56";"NS";"NS"
"2013";"Médecins nucléaires";"16";"0";"0"
"2013";"Médecins nucléaires";"19";"NS";"NS"
"2013";"Médecins nucléaires";"23";"0";"0"
"2013";"Médecins nucléaires";"47";"0";"0"
"2013";"Médecins nucléaires";"86";"NS";"NS"
"2013";"Médecins nucléaires";"87";"0";"0"
"2013";"Médecins nucléaires";"11";"NS";"NS"
"2013";"Médecins nucléaires";"12";"NS";"NS"
"2013";"Médecins nucléaires";"31";"1041387";"70"
"2013";"Médecins nucléaires";"46";"NS";"NS"
"2013";"Médecins nucléaires";"48";"NS";"NS"
"2013";"Médecins nucléaires";"65";"NS";"NS"
"2013";"Médecins nucléaires";"82";"NS";"NS"
"2013";"Médecins nucléaires";"01";"0";"0"
"2013";"Médecins nucléaires";"15";"NS";"NS"
"2013";"Médecins nucléaires";"38";"NS";"NS"
"2013";"Médecins nucléaires";"05";"0";"0"
"2013";"Médecins nucléaires";"83";"0";"0"
"2013";"Médecins pathologistes";"971";"NS";"NS"
"2013";"Médecins pathologistes";"972";"NS";"NS"
"2013";"Médecins pathologistes";"973";"0";"0"
"2013";"Médecins pathologistes";"974";"607964";"89"
"2013";"Médecins pathologistes";"77";"405791";"27109"
"2013";"Médecins pathologistes";"78";"388318";"16032"
"2013";"Médecins pathologistes";"95";"NS";"NS"
"2013";"Médecins pathologistes";"18";"NS";"NS"
"2013";"Médecins pathologistes";"58";"NS";"NS"
"2013";"Médecins pathologistes";"71";"NS";"NS"
"2013";"Médecins pathologistes";"61";"NS";"NS"
"2013";"Médecins pathologistes";"76";"557416";"1181"
"2013";"Médecins pathologistes";"60";"NS";"NS"
"2013";"Médecins pathologistes";"62";"500226";"592"
"2013";"Médecins pathologistes";"80";"580793";"508"
"2013";"Médecins pathologistes";"51";"589117";"94"
"2013";"Médecins pathologistes";"57";"364952";"468"
"2013";"Médecins pathologistes";"49";"547607";"2312"
"2013";"Médecins pathologistes";"56";"NS";"NS"
"2013";"Médecins pathologistes";"16";"NS";"NS"
"2013";"Médecins pathologistes";"24";"NS";"NS"
"2013";"Médecins pathologistes";"33";"393456";"74006"
"2013";"Médecins pathologistes";"86";"288745";"74"
"2013";"Médecins pathologistes";"87";"299072";"142"
"2013";"Médecins pathologistes";"09";"0";"0"
"2013";"Médecins pathologistes";"32";"NS";"NS"
"2013";"Médecins pathologistes";"82";"NS";"NS"
"2013";"Médecins pathologistes";"03";"NS";"NS"
"2013";"Médecins pathologistes";"43";"0";"0"
"2013";"Médecins pathologistes";"63";"743643";"162"
"2013";"Médecins pathologistes";"74";"434204";"129834"
"2013";"Médecins pathologistes";"04";"NS";"NS"
"2013";"Médecins pathologistes";"05";"NS";"NS"
"2013";"Neurologues";"976";"0";"0"
"2013";"Neurologues";"94";"147762";"36197"
"2013";"Neurologues";"95";"288125";"16782"
"2013";"Neurologues";"18";"NS";"NS"
"2013";"Neurologues";"37";"218239";"257"
"2013";"Neurologues";"41";"NS";"NS"
"2013";"Neurologues";"45";"NS";"NS"
"2013";"Neurologues";"21";"240838";"11618"
"2013";"Neurologues";"25";"121463";"129"
"2013";"Neurologues";"58";"NS";"NS"
"2013";"Neurologues";"89";"NS";"NS"
"2013";"Neurologues";"90";"NS";"NS"
"2013";"Neurologues";"14";"210937";"6341"
"2013";"Neurologues";"27";"NS";"NS"
"2013";"Neurologues";"50";"NS";"NS"
"2013";"Neurologues";"02";"NS";"NS"
"2013";"Neurologues";"80";"219117";"242"
"2013";"Neurologues";"51";"284001";"18780"
"2013";"Neurologues";"67";"198928";"15424"
"2013";"Neurologues";"88";"NS";"NS"
"2013";"Neurologues";"19";"NS";"NS"
"2013";"Neurologues";"23";"0";"0"
"2013";"Neurologues";"86";"147517";"29762"
"2013";"Neurologues";"87";"NS";"NS"
"2013";"Neurologues";"11";"NS";"NS"
"2013";"Neurologues";"12";"NS";"NS"
"2013";"Neurologues";"30";"187610";"165"
"2013";"Neurologues";"46";"NS";"NS"
"2013";"Neurologues";"81";"213170";"80"
"2013";"Neurologues";"82";"NS";"NS"
"2013";"Neurologues";"03";"NS";"NS"
"2013";"Neurologues";"07";"NS";"NS"
"2013";"Neurologues";"26";"NS";"NS"
"2013";"Neurologues";"04";"NS";"NS"
"2013";"Neurologues";"13";"124182";"6386"
"2013";"Neurologues";"83";"233284";"7152"
"2013";"Néphrologues";"75";"217117";"1986"
"2013";"Néphrologues";"28";"NS";"NS"
"2013";"Néphrologues";"41";"NS";"NS"
"2013";"Néphrologues";"45";"235082";"7"
"2013";"Néphrologues";"27";"NS";"NS"
"2013";"Néphrologues";"50";"NS";"NS"
"2013";"Néphrologues";"02";"0";"0"
"2013";"Néphrologues";"59";"393547";"73"
"2013";"Néphrologues";"52";"NS";"NS"
"2013";"Néphrologues";"88";"NS";"NS"
"2013";"Néphrologues";"44";"0";"0"
"2013";"Néphrologues";"53";"0";"0"
"2013";"Néphrologues";"85";"0";"0"
"2013";"Néphrologues";"29";"NS";"NS"
"2013";"Néphrologues";"35";"0";"0"
"2013";"Néphrologues";"16";"0";"0"
"2013";"Néphrologues";"17";"0";"0"
"2013";"Néphrologues";"24";"NS";"NS"
"2013";"Néphrologues";"11";"NS";"NS"
"2013";"Néphrologues";"32";"0";"0"
"2013";"Néphrologues";"34";"247346";"18"
"2013";"Néphrologues";"65";"NS";"NS"
"2013";"Néphrologues";"66";"NS";"NS"
"2013";"Néphrologues";"81";"229614";"9"
"2013";"Néphrologues";"01";"NS";"NS"
"2013";"Néphrologues";"03";"0";"0"
"2013";"Néphrologues";"63";"0";"0"
"2013";"Néphrologues";"04";"NS";"NS"
"2013";"Néphrologues";"84";"262118";"27"
"2013";"Néphrologues";"2A";"NS";"NS"
"2013";"Néphrologues";"2B";"0";"0"
"2013";"Ophtalmologues";"972";"245272";"25256"
"2013";"Ophtalmologues";"75";"174955";"173493"
"2013";"Ophtalmologues";"77";"247445";"107575"
"2013";"Ophtalmologues";"93";"214009";"90184"
"2013";"Ophtalmologues";"94";"152858";"101537"
"2013";"Ophtalmologues";"28";"383267";"95461"
"2013";"Ophtalmologues";"37";"247335";"88901"
"2013";"Ophtalmologues";"41";"266205";"35920"
"2013";"Ophtalmologues";"71";"306433";"104741"
"2013";"Ophtalmologues";"50";"347895";"42661"
"2013";"Ophtalmologues";"80";"334364";"53044"
"2013";"Ophtalmologues";"55";"316301";"107747"
"2013";"Ophtalmologues";"67";"271023";"147564"
"2013";"Ophtalmologues";"22";"301070";"46183"
"2013";"Ophtalmologues";"19";"NS";"NS"
"2013";"Ophtalmologues";"23";"NS";"NS"
"2013";"Ophtalmologues";"33";"257070";"73891"
"2013";"Ophtalmologues";"47";"305773";"78651"
"2013";"Ophtalmologues";"86";"275924";"37797"
"2013";"Ophtalmologues";"09";"NS";"NS"
"2013";"Ophtalmologues";"32";"252052";"61530"
"2013";"Ophtalmologues";"34";"268853";"52408"
"2013";"Ophtalmologues";"48";"NS";"NS"
"2013";"Ophtalmologues";"81";"337592";"27907"
"2013";"Ophtalmologues";"07";"267752";"123153"
"2013";"Ophtalmologues";"26";"281483";"80706"
"2013";"Ophtalmologues";"69";"220900";"134164"
"2013";"Ophtalmologues";"73";"297244";"114299"
"2013";"Ophtalmologues";"06";"213918";"110161"
"2013";"Orthophonistes";"972";"57538";"4"
"2013";"Orthophonistes";"75";"49702";"214"
"2013";"Orthophonistes";"77";"56185";"4"
"2013";"Orthophonistes";"91";"51349";"8"
"2013";"Orthophonistes";"18";"50934";"6"
"2013";"Orthophonistes";"28";"55298";"6"
"2013";"Orthophonistes";"37";"49284";"2"
"2013";"Orthophonistes";"21";"51273";"2"
"2013";"Orthophonistes";"25";"50596";"3"
"2013";"Orthophonistes";"58";"55395";"0"
"2013";"Orthophonistes";"50";"50989";"2"
"2013";"Orthophonistes";"54";"53570";"1"
"2013";"Orthophonistes";"55";"55276";"1"
"2013";"Orthophonistes";"57";"57486";"2"
"2013";"Orthophonistes";"68";"50923";"41"
"2013";"Orthophonistes";"88";"56919";"4"
"2013";"Orthophonistes";"29";"48823";"2"
"2013";"Orthophonistes";"35";"48039";"4"
"2013";"Orthophonistes";"56";"46802";"1"
"2013";"Orthophonistes";"40";"54756";"1"
"2013";"Orthophonistes";"79";"51185";"0"
"2013";"Orthophonistes";"87";"52907";"1"
"2013";"Orthophonistes";"11";"55301";"2"
"2013";"Orthophonistes";"30";"56447";"3"
"2013";"Orthophonistes";"48";"55727";"2"
"2013";"Orthophonistes";"65";"58667";"2"
"2013";"Orthophonistes";"81";"54018";"4"
"2013";"Orthophonistes";"82";"52231";"4"
"2013";"Orthophonistes";"01";"48578";"2"
"2013";"Orthophonistes";"03";"57068";"0"
"2013";"Orthophonistes";"07";"52397";"5"
"2013";"Orthophonistes";"73";"45953";"1"
"2013";"Orthophonistes";"74";"47651";"3"
"2013";"Orthoptistes";"77";"55377";"546"
"2013";"Orthoptistes";"36";"NS";"NS"
"2013";"Orthoptistes";"41";"48364";"28"
"2013";"Orthoptistes";"25";"52564";"4"
"2013";"Orthoptistes";"39";"37570";"10"
"2013";"Orthoptistes";"58";"NS";"NS"
"2013";"Orthoptistes";"71";"58046";"39"
"2013";"Orthoptistes";"89";"NS";"NS"
"2013";"Orthoptistes";"27";"NS";"NS"
"2013";"Orthoptistes";"61";"NS";"NS"
"2013";"Orthoptistes";"60";"52485";"34"
"2013";"Orthoptistes";"80";"51267";"11"
"2013";"Orthoptistes";"10";"NS";"NS"
"2013";"Orthoptistes";"52";"NS";"NS"
"2013";"Orthoptistes";"67";"49958";"199"
"2013";"Orthoptistes";"68";"47544";"164"
"2013";"Orthoptistes";"88";"45451";"8"
"2013";"Orthoptistes";"44";"47974";"30"
"2013";"Orthoptistes";"22";"52945";"4"
"2013";"Orthoptistes";"35";"52313";"13"
"2013";"Orthoptistes";"19";"64951";"27"
"2013";"Orthoptistes";"23";"NS";"NS"
"2013";"Orthoptistes";"33";"47555";"38"
"2013";"Orthoptistes";"40";"55811";"9"
"2013";"Orthoptistes";"64";"40239";"29"
"2013";"Orthoptistes";"86";"51291";"19"
"2013";"Orthoptistes";"87";"NS";"NS"
"2013";"Orthoptistes";"30";"62984";"8"
"2013";"Orthoptistes";"32";"NS";"NS"
"2013";"Orthoptistes";"81";"48711";"8"
"2013";"Orthoptistes";"26";"55347";"16"
"2013";"Orthoptistes";"63";"41142";"27"
"2013";"Orthoptistes";"74";"44716";"7"
"2013";"Orthoptistes";"06";"52944";"157"
"2013";"Orthoptistes";"84";"52792";"17"
"2013";"Oto-rhino-laryngologistes";"971";"147660";"20189"
"2013";"Oto-rhino-laryngologistes";"75";"107363";"125442"
"2013";"Oto-rhino-laryngologistes";"77";"142978";"49280"
