"annee";"profession_sante";"Num_dep";"nombre_patients_uniques"
2021;"Médecins généralistes (hors médecins à expertise particulière - MEP)";"973";"2667"
2021;"Médecins généralistes (hors médecins à expertise particulière - MEP)";"974";"2171"
2021;"Médecins généralistes (hors médecins à expertise particulière - MEP)";"92";"1673"
2021;"Médecins généralistes (hors médecins à expertise particulière - MEP)";"95";"1991"
2021;"Médecins généralistes (hors médecins à expertise particulière - MEP)";"18";"1652"
2021;"Médecins généralistes (hors médecins à expertise particulière - MEP)";"28";"1779"
2021;"Médecins généralistes (hors médecins à expertise particulière - MEP)";"36";"1628"
2021;"Médecins généralistes (hors médecins à expertise particulière - MEP)";"21";"1469"
2021;"Médecins généralistes (hors médecins à expertise particulière - MEP)";"39";"1477"
2021;"Médecins généralistes (hors médecins à expertise particulière - MEP)";"90";"1504"
2021;"Médecins généralistes (hors médecins à expertise particulière - MEP)";"14";"1626"
2021;"Médecins généralistes (hors médecins à expertise particulière - MEP)";"27";"1686"
2021;"Médecins généralistes (hors médecins à expertise particulière - MEP)";"76";"1573"
2021;"Médecins généralistes (hors médecins à expertise particulière - MEP)";"60";"1700"
2021;"Médecins généralistes (hors médecins à expertise particulière - MEP)";"55";"1616"
2021;"Médecins généralistes (hors médecins à expertise particulière - MEP)";"67";"1456"
2021;"Médecins généralistes (hors médecins à expertise particulière - MEP)";"49";"1431"
2021;"Médecins généralistes (hors médecins à expertise particulière - MEP)";"35";"1607"
2021;"Médecins généralistes (hors médecins à expertise particulière - MEP)";"23";"1276"
2021;"Médecins généralistes (hors médecins à expertise particulière - MEP)";"47";"1677"
2021;"Médecins généralistes (hors médecins à expertise particulière - MEP)";"86";"1444"
2021;"Médecins généralistes (hors médecins à expertise particulière - MEP)";"09";"1418"
2021;"Médecins généralistes (hors médecins à expertise particulière - MEP)";"11";"1607"
2021;"Médecins généralistes (hors médecins à expertise particulière - MEP)";"30";"1553"
2021;"Médecins généralistes (hors médecins à expertise particulière - MEP)";"32";"1574"
2021;"Médecins généralistes (hors médecins à expertise particulière - MEP)";"65";"1396"
2021;"Médecins généralistes (hors médecins à expertise particulière - MEP)";"66";"1577"
2021;"Médecins généralistes (hors médecins à expertise particulière - MEP)";"82";"1625"
2021;"Médecins généralistes (hors médecins à expertise particulière - MEP)";"01";"1690"
2021;"Médecins généralistes (hors médecins à expertise particulière - MEP)";"03";"1447"
2021;"Médecins généralistes (hors médecins à expertise particulière - MEP)";"15";"1370"
2021;"Médecins généralistes (hors médecins à expertise particulière - MEP)";"43";"1486"
2021;"Médecins généralistes (hors médecins à expertise particulière - MEP)";"63";"1459"
2021;"Médecins généralistes (hors médecins à expertise particulière - MEP)";"74";"1568"
2021;"Médecins généralistes (hors médecins à expertise particulière - MEP)";"83";"1490"
2021;"Médecins généralistes (hors médecins à expertise particulière - MEP)";"84";"1502"
2021;"Médecins généralistes (hors médecins à expertise particulière - MEP)";"2A";"1789"
2021;"Médecins généralistes à expertise particulière (MEP)";"75";"1123"
2021;"Médecins généralistes à expertise particulière (MEP)";"78";"1498"
2021;"Médecins généralistes à expertise particulière (MEP)";"91";"1623"
2021;"Médecins généralistes à expertise particulière (MEP)";"95";"2158"
2021;"Médecins généralistes à expertise particulière (MEP)";"28";"1761"
2021;"Médecins généralistes à expertise particulière (MEP)";"36";"NS"
2021;"Médecins généralistes à expertise particulière (MEP)";"37";"1914"
2021;"Médecins généralistes à expertise particulière (MEP)";"70";"1450"
2021;"Médecins généralistes à expertise particulière (MEP)";"89";"2420"
2021;"Médecins généralistes à expertise particulière (MEP)";"90";"1479"
2021;"Médecins généralistes à expertise particulière (MEP)";"14";"1677"
2021;"Médecins généralistes à expertise particulière (MEP)";"50";"2298"
2021;"Médecins généralistes à expertise particulière (MEP)";"76";"1843"
2021;"Médecins généralistes à expertise particulière (MEP)";"60";"1622"
2021;"Médecins généralistes à expertise particulière (MEP)";"62";"1215"
2021;"Médecins généralistes à expertise particulière (MEP)";"08";"1761"
2021;"Médecins généralistes à expertise particulière (MEP)";"51";"1666"
2021;"Médecins généralistes à expertise particulière (MEP)";"52";"1181"
2021;"Médecins généralistes à expertise particulière (MEP)";"55";"1979"
2021;"Médecins généralistes à expertise particulière (MEP)";"68";"1698"
2021;"Médecins généralistes à expertise particulière (MEP)";"88";"1164"
2021;"Médecins généralistes à expertise particulière (MEP)";"44";"2117"
2021;"Médecins généralistes à expertise particulière (MEP)";"72";"2204"
2021;"Médecins généralistes à expertise particulière (MEP)";"29";"1818"
2021;"Médecins généralistes à expertise particulière (MEP)";"16";"1473"
2021;"Médecins généralistes à expertise particulière (MEP)";"40";"1257"
2021;"Médecins généralistes à expertise particulière (MEP)";"47";"2026"
2021;"Médecins généralistes à expertise particulière (MEP)";"12";"1233"
2021;"Médecins généralistes à expertise particulière (MEP)";"81";"1544"
2021;"Médecins généralistes à expertise particulière (MEP)";"03";"1131"
2021;"Médecins généralistes à expertise particulière (MEP)";"07";"1381"
2021;"Médecins généralistes à expertise particulière (MEP)";"26";"1337"
2021;"Médecins généralistes à expertise particulière (MEP)";"38";"1250"
2021;"Médecins généralistes à expertise particulière (MEP)";"42";"1541"
2021;"Médecins généralistes à expertise particulière (MEP)";"63";"1039"
2021;"Médecins généralistes à expertise particulière (MEP)";"05";"NS"
2021;"Médecins généralistes à expertise particulière (MEP)";"83";"1832"
2021;"Médecins nucléaires";"976";"0"
2021;"Médecins nucléaires";"77";"4196"
2021;"Médecins nucléaires";"91";"NS"
2021;"Médecins nucléaires";"92";"2227"
2021;"Médecins nucléaires";"94";"NS"
2021;"Médecins nucléaires";"58";"NS"
2021;"Médecins nucléaires";"70";"NS"
2021;"Médecins nucléaires";"14";"NS"
2021;"Médecins nucléaires";"61";"0"
2021;"Médecins nucléaires";"02";"NS"
2021;"Médecins nucléaires";"60";"NS"
2021;"Médecins nucléaires";"62";"2284"
2021;"Médecins nucléaires";"10";"NS"
2021;"Médecins nucléaires";"88";"NS"
2021;"Médecins nucléaires";"44";"1942"
2021;"Médecins nucléaires";"53";"0"
2021;"Médecins nucléaires";"85";"NS"
2021;"Médecins nucléaires";"17";"NS"
2021;"Médecins nucléaires";"64";"798"
2021;"Médecins nucléaires";"32";"0"
2021;"Médecins nucléaires";"34";"3201"
2021;"Médecins nucléaires";"46";"0"
2021;"Médecins nucléaires";"66";"NS"
2021;"Médecins nucléaires";"81";"NS"
2021;"Médecins nucléaires";"82";"0"
2021;"Médecins nucléaires";"07";"0"
2021;"Médecins nucléaires";"38";"1915"
2021;"Médecins nucléaires";"69";"3217"
2021;"Médecins nucléaires";"74";"1645"
2021;"Médecins nucléaires";"13";"1980"
2021;"Médecins nucléaires";"84";"NS"
2021;"Médecins pathologistes";"974";"15005"
2021;"Médecins pathologistes";"976";"0"
2021;"Médecins pathologistes";"77";"14862"
2021;"Médecins pathologistes";"91";"12356"
2021;"Médecins pathologistes";"92";"12747"
2021;"Médecins pathologistes";"93";"NS"
2021;"Médecins pathologistes";"94";"0"
2021;"Médecins pathologistes";"28";"NS"
2021;"Médecins pathologistes";"21";"11463"
2021;"Médecins pathologistes";"70";"0"
2021;"Médecins pathologistes";"90";"NS"
2021;"Médecins pathologistes";"02";"0"
2021;"Médecins pathologistes";"59";"17610"
2021;"Médecins pathologistes";"62";"11201"
2021;"Médecins pathologistes";"51";"11432"
2021;"Médecins pathologistes";"55";"0"
2021;"Médecins pathologistes";"67";"10165"
2021;"Médecins pathologistes";"88";"NS"
2021;"Médecins pathologistes";"53";"NS"
2021;"Médecins pathologistes";"72";"NS"
2021;"Médecins pathologistes";"85";"NS"
2021;"Médecins pathologistes";"29";"9234"
2021;"Médecins pathologistes";"35";"11716"
2021;"Médecins pathologistes";"19";"NS"
2021;"Médecins pathologistes";"40";"NS"
2021;"Médecins pathologistes";"47";"NS"
2021;"Médecins pathologistes";"46";"NS"
2021;"Médecins pathologistes";"65";"NS"
2021;"Médecins pathologistes";"66";"11654"
2021;"Médecins pathologistes";"01";"0"
2021;"Médecins pathologistes";"07";"10497"
2021;"Médecins pathologistes";"15";"NS"
2021;"Médecins pathologistes";"38";"9953"
2021;"Médecins pathologistes";"69";"12197"
2021;"Médecins pathologistes";"04";"NS"
2021;"Médecins pathologistes";"05";"NS"
2021;"Médecins pathologistes";"13";"6277"
2021;"Médecins vasculaires";"971";"NS"
2021;"Médecins vasculaires";"973";"0"
2021;"Médecins vasculaires";"974";"2185"
2021;"Médecins vasculaires";"976";"0"
2021;"Médecins vasculaires";"75";"1465"
2021;"Médecins vasculaires";"93";"NS"
2021;"Médecins vasculaires";"95";"NS"
2021;"Médecins vasculaires";"18";"NS"
2021;"Médecins vasculaires";"36";"NS"
2021;"Médecins vasculaires";"37";"2574"
2021;"Médecins vasculaires";"58";"0"
2021;"Médecins vasculaires";"71";"1960"
2021;"Médecins vasculaires";"90";"NS"
2021;"Médecins vasculaires";"14";"1621"
2021;"Médecins vasculaires";"60";"2298"
2021;"Médecins vasculaires";"10";"0"
2021;"Médecins vasculaires";"54";"1823"
2021;"Médecins vasculaires";"67";"1925"
2021;"Médecins vasculaires";"88";"NS"
2021;"Médecins vasculaires";"85";"NS"
2021;"Médecins vasculaires";"22";"0"
2021;"Médecins vasculaires";"29";"1666"
2021;"Médecins vasculaires";"47";"NS"
2021;"Médecins vasculaires";"64";"1819"
2021;"Médecins vasculaires";"11";"NS"
2021;"Médecins vasculaires";"32";"NS"
2021;"Médecins vasculaires";"34";"1852"
2021;"Médecins vasculaires";"66";"NS"
2021;"Médecins vasculaires";"82";"NS"
2021;"Médecins vasculaires";"15";"NS"
2021;"Médecins vasculaires";"74";"1756"
2021;"Médecins vasculaires";"05";"0"
2021;"Médecins vasculaires";"2A";"NS"
2021;"Neurologues";"971";"1554"
2021;"Neurologues";"973";"NS"
2021;"Neurologues";"974";"1668"
2021;"Neurologues";"77";"1340"
2021;"Neurologues";"78";"1219"
2021;"Neurologues";"93";"1696"
2021;"Neurologues";"94";"1052"
2021;"Neurologues";"28";"NS"
2021;"Neurologues";"37";"1614"
2021;"Neurologues";"45";"932"
2021;"Neurologues";"21";"1647"
2021;"Neurologues";"70";"NS"
2021;"Neurologues";"71";"1209"
2021;"Neurologues";"90";"NS"
2021;"Neurologues";"50";"NS"
2021;"Neurologues";"59";"1369"
2021;"Neurologues";"60";"1375"
2021;"Neurologues";"80";"1278"
2021;"Neurologues";"08";"NS"
2021;"Neurologues";"51";"2561"
2021;"Neurologues";"54";"928"
2021;"Neurologues";"57";"1334"
2021;"Neurologues";"44";"1891"
2021;"Neurologues";"49";"1482"
2021;"Neurologues";"53";"NS"
2021;"Neurologues";"22";"1628"
2021;"Neurologues";"29";"881"
2021;"Neurologues";"17";"1065"
2021;"Neurologues";"33";"1373"
2021;"Neurologues";"64";"1139"
2021;"Neurologues";"87";"1254"
2021;"Neurologues";"31";"1654"
2021;"Neurologues";"81";"1320"
2021;"Neurologues";"82";"NS"
2021;"Neurologues";"63";"1474"
2021;"Neurologues";"73";"864"
2021;"Neurologues";"74";"1362"
2021;"Neurologues";"13";"1110"
2021;"Neurologues";"83";"1716"
2021;"Neurologues";"84";"1784"
2021;"Neurologues";"2B";"NS"
2021;"Néphrologues";"972";"386"
2021;"Néphrologues";"974";"486"
2021;"Néphrologues";"92";"402"
2021;"Néphrologues";"94";"464"
2021;"Néphrologues";"95";"481"
2021;"Néphrologues";"28";"NS"
2021;"Néphrologues";"37";"NS"
2021;"Néphrologues";"59";"1023"
2021;"Néphrologues";"08";"0"
2021;"Néphrologues";"57";"395"
2021;"Néphrologues";"67";"570"
2021;"Néphrologues";"49";"NS"
2021;"Néphrologues";"53";"0"
2021;"Néphrologues";"22";"0"
2021;"Néphrologues";"56";"NS"
2021;"Néphrologues";"24";"NS"
2021;"Néphrologues";"87";"0"
2021;"Néphrologues";"11";"NS"
2021;"Néphrologues";"34";"705"
2021;"Néphrologues";"65";"0"
2021;"Néphrologues";"07";"0"
2021;"Néphrologues";"15";"NS"
2021;"Néphrologues";"69";"669"
2021;"Néphrologues";"05";"0"
2021;"Néphrologues";"06";"560"
2021;"Ophtalmologues";"976";"0"
2021;"Ophtalmologues";"75";"2560"
2021;"Ophtalmologues";"91";"4341"
2021;"Ophtalmologues";"93";"3138"
2021;"Ophtalmologues";"36";"3646"
2021;"Ophtalmologues";"41";"4171"
2021;"Ophtalmologues";"21";"6992"
2021;"Ophtalmologues";"25";"5282"
2021;"Ophtalmologues";"39";"8196"
2021;"Ophtalmologues";"58";"5457"
2021;"Ophtalmologues";"70";"NS"
2021;"Ophtalmologues";"90";"5462"
2021;"Ophtalmologues";"14";"6652"
2021;"Ophtalmologues";"27";"4357"
2021;"Ophtalmologues";"50";"5629"
2021;"Ophtalmologues";"76";"4655"
2021;"Ophtalmologues";"60";"4949"
2021;"Ophtalmologues";"62";"5270"
2021;"Ophtalmologues";"51";"3636"
2021;"Ophtalmologues";"55";"8211"
2021;"Ophtalmologues";"68";"4248"
2021;"Ophtalmologues";"49";"5336"
2021;"Ophtalmologues";"53";"5201"
2021;"Ophtalmologues";"85";"5642"
2021;"Ophtalmologues";"35";"5044"
2021;"Ophtalmologues";"56";"4521"
2021;"Ophtalmologues";"16";"4776"
2021;"Ophtalmologues";"24";"4111"
2021;"Ophtalmologues";"11";"4516"
2021;"Ophtalmologues";"12";"6146"
2021;"Ophtalmologues";"30";"4928"
2021;"Ophtalmologues";"32";"3660"
2021;"Ophtalmologues";"34";"4465"
2021;"Ophtalmologues";"82";"5470"
2021;"Ophtalmologues";"15";"4450"
2021;"Ophtalmologues";"42";"3972"
2021;"Ophtalmologues";"43";"2333"
2021;"Ophtalmologues";"69";"4632"
2021;"Ophtalmologues";"74";"5691"
2021;"Ophtalmologues";"06";"3239"
2021;"Ophtalmologues";"13";"3692"
2021;"Ophtalmologues";"83";"3136"
2021;"Ophtalmologues";"84";"3918"
2021;"Ophtalmologues";"2A";"3519"
2021;"Orthophonistes";"972";"61"
2021;"Orthophonistes";"973";"80"
2021;"Orthophonistes";"974";"55"
2021;"Orthophonistes";"93";"66"
2021;"Orthophonistes";"94";"61"
2021;"Orthophonistes";"18";"75"
2021;"Orthophonistes";"28";"75"
2021;"Orthophonistes";"41";"78"
2021;"Orthophonistes";"14";"76"
2021;"Orthophonistes";"27";"82"
2021;"Orthophonistes";"76";"76"
2021;"Orthophonistes";"02";"93"
2021;"Orthophonistes";"80";"79"
2021;"Orthophonistes";"10";"83"
2021;"Orthophonistes";"55";"80"
2021;"Orthophonistes";"57";"85"
2021;"Orthophonistes";"67";"80"
2021;"Orthophonistes";"35";"76"
2021;"Orthophonistes";"56";"72"
2021;"Orthophonistes";"16";"86"
2021;"Orthophonistes";"23";"78"
2021;"Orthophonistes";"33";"67"
2021;"Orthophonistes";"09";"62"
2021;"Orthophonistes";"11";"71"
2021;"Orthophonistes";"32";"62"
2021;"Orthophonistes";"46";"67"
2021;"Orthophonistes";"48";"85"
2021;"Orthophonistes";"65";"87"
2021;"Orthophonistes";"03";"82"
2021;"Orthophonistes";"15";"88"
2021;"Orthophonistes";"63";"75"
2021;"Orthophonistes";"73";"71"
2021;"Orthophonistes";"2A";"76"
2021;"Orthoptistes";"972";"996"
2021;"Orthoptistes";"94";"500"
2021;"Orthoptistes";"45";"940"
2021;"Orthoptistes";"90";"494"
2021;"Orthoptistes";"14";"817"
2021;"Orthoptistes";"61";"NS"
2021;"Orthoptistes";"80";"858"
2021;"Orthoptistes";"55";"465"
2021;"Orthoptistes";"57";"634"
2021;"Orthoptistes";"88";"759"
2021;"Orthoptistes";"44";"840"
2021;"Orthoptistes";"85";"685"
2021;"Orthoptistes";"29";"1028"
2021;"Orthoptistes";"56";"1001"
2021;"Orthoptistes";"16";"3282"
2021;"Orthoptistes";"19";"1796"
2021;"Orthoptistes";"23";"NS"
2021;"Orthoptistes";"24";"1333"
2021;"Orthoptistes";"09";"979"
2021;"Orthoptistes";"11";"501"
2021;"Orthoptistes";"31";"650"
2021;"Orthoptistes";"32";"892"
2021;"Orthoptistes";"48";"NS"
2021;"Orthoptistes";"81";"824"
2021;"Orthoptistes";"01";"966"
2021;"Orthoptistes";"03";"894"
2021;"Orthoptistes";"07";"297"
2021;"Orthoptistes";"38";"502"
2021;"Orthoptistes";"42";"470"
2021;"Orthoptistes";"69";"610"
2021;"Orthoptistes";"73";"595"
2021;"Orthoptistes";"74";"517"
2021;"Orthoptistes";"83";"519"
2021;"Oto-rhino-laryngologistes";"971";"1635"
2021;"Oto-rhino-laryngologistes";"974";"2865"
2021;"Oto-rhino-laryngologistes";"92";"2307"
2021;"Oto-rhino-laryngologistes";"93";"2161"
2021;"Oto-rhino-laryngologistes";"95";"2568"
2021;"Oto-rhino-laryngologistes";"58";"2500"
2021;"Oto-rhino-laryngologistes";"89";"2860"
2021;"Oto-rhino-laryngologistes";"90";"2006"
2021;"Oto-rhino-laryngologistes";"50";"2963"
2021;"Oto-rhino-laryngologistes";"62";"2451"
2021;"Oto-rhino-laryngologistes";"80";"3360"
2021;"Oto-rhino-laryngologistes";"49";"2117"
2021;"Oto-rhino-laryngologistes";"72";"2192"
2021;"Oto-rhino-laryngologistes";"85";"2441"
2021;"Oto-rhino-laryngologistes";"29";"1615"
2021;"Oto-rhino-laryngologistes";"16";"2697"
2021;"Oto-rhino-laryngologistes";"47";"2712"
2021;"Oto-rhino-laryngologistes";"64";"2918"
2021;"Oto-rhino-laryngologistes";"87";"2523"
2021;"Oto-rhino-laryngologistes";"09";"NS"
2021;"Oto-rhino-laryngologistes";"12";"NS"
2021;"Oto-rhino-laryngologistes";"32";"NS"
2021;"Oto-rhino-laryngologistes";"66";"2390"
2021;"Oto-rhino-laryngologistes";"82";"2973"
2021;"Oto-rhino-laryngologistes";"01";"2380"
2021;"Oto-rhino-laryngologistes";"38";"2404"
2021;"Oto-rhino-laryngologistes";"74";"1980"
2021;"Oto-rhino-laryngologistes";"13";"2009"
2021;"Oto-rhino-laryngologistes";"84";"2571"
2021;"Pneumologues";"976";"0"
2021;"Pneumologues";"75";"1224"
2021;"Pneumologues";"45";"2102"
2021;"Pneumologues";"58";"NS"
2021;"Pneumologues";"70";"NS"
2021;"Pneumologues";"89";"2285"
2021;"Pneumologues";"27";"NS"
2021;"Pneumologues";"76";"1586"
2021;"Pneumologues";"59";"1875"
2021;"Pneumologues";"80";"1681"
2021;"Pneumologues";"10";"NS"
2021;"Pneumologues";"51";"2020"
2021;"Pneumologues";"55";"NS"
2021;"Pneumologues";"88";"NS"
2021;"Pneumologues";"85";"1446"
2021;"Pneumologues";"22";"1945"
2021;"Pneumologues";"29";"1452"
2021;"Pneumologues";"56";"1529"
2021;"Pneumologues";"23";"NS"
2021;"Pneumologues";"12";"NS"
2021;"Pneumologues";"32";"NS"
2021;"Pneumologues";"66";"1647"
2021;"Pneumologues";"82";"1919"
2021;"Pneumologues";"03";"1753"
2021;"Pneumologues";"07";"1388"
2021;"Pneumologues";"74";"1366"
2021;"Pneumologues";"04";"0"
2021;"Pneumologues";"2B";"1370"
2021;"Psychiatres";"971";"483"
2021;"Psychiatres";"77";"558"
2021;"Psychiatres";"93";"345"
2021;"Psychiatres";"95";"289"
2021;"Psychiatres";"37";"275"
2021;"Psychiatres";"41";"211"
2021;"Psychiatres";"58";"489"
2021;"Psychiatres";"27";"450"
2021;"Psychiatres";"02";"530"
2021;"Psychiatres";"55";"NS"
2021;"Psychiatres";"88";"464"
2021;"Psychiatres";"44";"294"
2021;"Psychiatres";"72";"367"
2021;"Psychiatres";"35";"262"
2021;"Psychiatres";"17";"359"
2021;"Psychiatres";"33";"185"
2021;"Psychiatres";"64";"371"
2021;"Psychiatres";"79";"296"
2021;"Psychiatres";"09";"250"
2021;"Psychiatres";"12";"418"
